#itr,#feature,lrate,regSocial,regBias,regPostv,regNegtv,regUser,regItem,RMSE
7,10,0.009,0.005,1,1,3,0.002,0.002,1.09591239478549
8,10,0.009,0.005,1,1,3,0.002,0.002,1.08632244388909
9,10,0.009,0.005,1,1,3,0.002,0.002,1.07958225674922
10,10,0.009,0.005,1,1,3,0.002,0.002,1.07505125296019
11,10,0.009,0.005,1,1,3,0.002,0.002,1.07202354405727
12,10,0.009,0.005,1,1,3,0.002,0.002,1.0700951126579
13,10,0.009,0.005,1,1,3,0.002,0.002,1.0689285601373
14,10,0.009,0.005,1,1,3,0.002,0.002,1.06826272265727
15,10,0.009,0.005,1,1,3,0.002,0.002,1.06805139584294
16,10,0.009,0.005,1,1,3,0.002,0.002,1.06812723484059
17,10,0.009,0.005,1,1,3,0.002,0.002,1.06839400208485
18,10,0.009,0.005,1,1,3,0.002,0.002,1.06879297615733
1,10,0.009,0.005,0.99,1,3,0.002,0.002,1.3426913165312
2,10,0.009,0.005,0.99,1,3,0.002,0.002,1.25352091661942
3,10,0.009,0.005,0.99,1,3,0.002,0.002,1.19723103938761
4,10,0.009,0.005,0.99,1,3,0.002,0.002,1.15741169572855
5,10,0.009,0.005,0.99,1,3,0.002,0.002,1.12927307102396
6,10,0.009,0.005,0.99,1,3,0.002,0.002,1.10941777767259
7,10,0.009,0.005,0.99,1,3,0.002,0.002,1.09548263161322
8,10,0.009,0.005,0.99,1,3,0.002,0.002,1.0858186935099
9,10,0.009,0.005,0.99,1,3,0.002,0.002,1.07919120357254
10,10,0.009,0.005,0.99,1,3,0.002,0.002,1.07461622711846
11,10,0.009,0.005,0.99,1,3,0.002,0.002,1.07144603181565
12,10,0.009,0.005,0.99,1,3,0.002,0.002,1.06943312043445
13,10,0.009,0.005,0.99,1,3,0.002,0.002,1.06811289186281
14,10,0.009,0.005,0.99,1,3,0.002,0.002,1.06746666838548
15,10,0.009,0.005,0.99,1,3,0.002,0.002,1.06712092328941
16,10,0.009,0.005,0.99,1,3,0.002,0.002,1.06710816356106
17,10,0.009,0.005,0.99,1,3,0.002,0.002,1.06735280349332
1,10,0.009,5,0.99,0.001,0.003,0.002,0.2,2.55648463160407
1,10,0.009,5,0.99,0.1,0.3,0.002,0.2,2.53084437209918
1,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.42317803603703
2,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.45753142254684
3,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.45489322959056
1,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.3318573220505
2,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.24955471999665
3,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.2139038367374
4,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.19976339725538
5,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.19291318083816
6,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.18834861442391
7,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.18585280609726
8,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.1837205534156
9,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.18300257751273
10,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.18204362186318
11,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.18109676245992
12,10,0.009,15,0.99,0.1,0.3,0.002,0.2,1.18099420223577
1,10,0.005,15,0.33,0.1,0.3,0.0015,0.0015,1.3662098242027
2,10,0.005,15,0.33,0.1,0.3,0.0015,0.0015,1.28833461964827
3,10,0.005,15,0.33,0.1,0.3,0.0015,0.0015,1.25677269553088
4,10,0.005,15,0.33,0.1,0.3,0.0015,0.0015,1.24095782818227
5,10,0.005,15,0.33,0.1,0.3,0.0015,0.0015,1.23383491045075
6,10,0.005,15,0.33,0.1,0.3,0.0015,0.0015,1.23084745449477
1,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.42238398849045
2,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.34769134391832
3,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.29177136294962
4,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.25273468134281
5,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.22559410160166
6,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.20503027731655
7,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.19048788055602
8,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.18112906728082
1,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.41895703107531
2,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.33415113430737
3,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.27759899134381
4,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.24231538852924
5,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.21826998919257
6,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.2018063081951
7,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.19136737175978
8,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.1843974885216
9,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.17969020210017
10,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.17548269482075
11,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.1727311283979
12,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.17015218444768
13,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.16805870669053
14,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.16623464764154
15,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.16466979953562
16,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.16305550444356
17,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.16160012540165
18,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.16049261237295
19,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15988808851107
20,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15897935123917
21,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15815208886084
22,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15778878357927
23,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15722100908346
24,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.1568142821501
25,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15657608214297
26,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15630642872479
27,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15611017724896
28,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15557941712506
29,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15550192849564
30,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15528816981994
31,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15494083688117
32,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.15442759000611
1,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.34412711265524
2,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.35657443186593
3,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.37618172168194
4,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.38491789251638
5,10,0.005,5,0.33,0.1,0.3,0.0015,0.0015,1.39257692794512
1,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.34241625889634
2,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.35515309596056
3,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.37616996223925
1,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.42004997739143
2,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.33144239991049
3,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.274044698152
1,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.4692929449439
2,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.4344367006451
3,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.40181752214477
4,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.38026726291362
5,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.3637500712103
6,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.34961100936256
1,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.42759139696614
2,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.36777000978744
3,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.32435508728146
4,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.29376701694222
5,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.26990537703143
6,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.24920483409236
1,10,0.005,5,0.01,0.1,0.3,0.0015,0.0015,1.43266212726841
1,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.41584854550853
2,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.33575733209111
3,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.28273743238851
4,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.25079364343891
5,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.2293229029982
6,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.2144641304698
7,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.20416160787935
8,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.19751542929809
9,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.19227366719633
10,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.18829942929236
11,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.18466795432091
12,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.18138222712694
13,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.17853134752969
14,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.17583997658117
15,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.17346398085588
16,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.1714726214955
17,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.16964076295955
18,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.16789334032741
19,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.16613994559845
20,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.16460838446639
21,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.16334238765101
22,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.16200519218896
23,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.16093878345771
24,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15986479366111
25,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15880944147806
26,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15805420972357
27,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15706800464218
28,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15662827058726
29,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15607497479197
30,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.1556037998125
31,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15506217218112
32,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15457195467709
33,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15411829415069
34,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15364303636349
35,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15343609005027
36,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15324895877372
37,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.1527194072336
38,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15234813392447
39,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.15189261671764
40,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.1518380228994
1,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.35128149709679
2,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.36396841835706
3,10,0.005,5,0.01,0.1,0.8,0.0015,0.0015,1.37364421222232
1,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.38412664148645
2,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.30498996186782
3,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.27119893064275
4,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.25522309140076
5,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.24533947896018
6,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.24022126614403
7,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.23677119378514
8,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.23390192243332
9,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.23247728035848
10,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.23107589245947
11,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.23070030023358
12,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.22957687039603
13,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.22873186845498
14,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.22756330147662
15,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.22677953669947
16,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.22563675896047
17,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.224801235231
18,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.22418988217991
19,10,0.005,10,0.01,0.1,0.8,0.0015,0.0015,1.22353280492215
1,10,0.005,70,0.01,0.1,0.8,0.0015,0.0015,1.37474054567348
2,10,0.005,70,0.01,0.1,0.8,0.0015,0.0015,1.39631015761045
1,10,0.005,40,0.01,0.1,0.8,0.0015,0.0015,1.33933556110238
2,10,0.005,40,0.01,0.1,0.8,0.0015,0.0015,1.34485788886749
3,10,0.005,40,0.01,0.1,0.8,0.0015,0.0015,1.35342178159951
4,10,0.005,40,0.01,0.1,0.8,0.0015,0.0015,1.36010506375751
1,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.33778992843432
2,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.32641232022416
3,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.32977413147586
4,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.33363964415471
5,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.33668012322649
6,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.33898838086263
7,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.33941824773122
1,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,2.51961575769197
1,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.43035025912275
2,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.35887558294188
3,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.30373834650972
4,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.26453426384784
5,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.23558072667606
6,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.21420800583281
7,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.19802477695762
8,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.18605574975789
9,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.17801524614508
10,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.17184672125535
11,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.16700823495275
12,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.1629946880863
13,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15930565919468
14,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15606908858348
15,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15314443940877
16,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15025049516139
17,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14763155198002
1,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.3867819128219
2,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.28739186198455
3,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.22452097315437
4,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.19062537591575
5,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.17387114493629
6,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.16512446703527
7,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15949804207563
8,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15540007069974
9,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15209823042782
10,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14933573299512
11,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14674712453797
12,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14459040450748
13,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14267239265025
14,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14076867785853
15,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13922046632581
16,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13790925821082
17,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.1368026248586
18,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13568898435919
19,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13464430063487
20,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13356115860724
1,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.40837899736741
2,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.34632334482651
3,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.30243465150768
4,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.27153951122412
5,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.24818068676532
6,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.22938280668031
7,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.21412506353619
8,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.20157234348876
9,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.19107605274286
10,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.18212649379752
11,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.17433544278836
12,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.16745968890031
13,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.16136542136699
14,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15597955913128
15,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.15124214607906
16,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14709198556392
17,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14347231763367
18,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.14033382176442
19,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13763589884082
20,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13533957166095
21,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13340256419981
22,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13178432953023
23,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13044969473512
24,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.129369259679
25,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12851900029625
26,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12787945942366
27,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12743459123133
28,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12717048360556
29,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12707420295627
30,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12713307080894
31,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12733458386968
32,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12766682783857
33,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12811886300493
34,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12868067515984
35,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.12934288015484
36,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.13009653144502
37,10,0.005,30,0.01,0.1,0.8,0.0015,0.0015,1.1309330736262
1,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.41536960102931
2,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.35170227780753
3,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.30953353080846
4,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.27838407869879
5,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.25422676659283
6,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.23468765645778
7,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.21888631017345
8,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.20579523101327
9,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.19470769156715
10,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.18511178821951
11,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.17672445119132
12,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.16939411333924
13,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.16296428957016
14,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.15731866728329
15,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.1523518244938
16,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.14797512052796
17,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.14411677031256
18,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.14071956867305
19,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.13774134437971
20,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.13515156662365
21,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.13292349836588
22,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.13102731283048
23,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.1294315401582
24,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.1281092368403
25,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12703923108841
26,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12620381092666
27,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12558662695703
28,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12517194637485
29,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12494432406831
30,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12488824706663
31,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12498866696023
32,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12523231119389
33,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12560822059861
34,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12610686568391
35,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12671849073679
36,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12743223993873
37,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12823690463795
38,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.12912208372772
39,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.13007860685858
40,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.13109841569035
41,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.13217437269523
42,10,0.005,30,0.05,0.1,0.8,0.0015,0.0015,1.13330013809976
1,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.41447391832181
2,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.34493860731809
3,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.30394506624368
4,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.27637503798239
5,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.25466075135559
6,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.23624716873141
7,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.22113178503743
8,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.20830215052773
9,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.19700282761742
10,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.18701070747581
11,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.17830418570516
12,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.17078587821722
13,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.16430132783684
14,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.15867705880766
15,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.15376146138687
16,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.14944812459435
17,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.14566363197252
18,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.14235225116608
19,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.13946784467186
20,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.13697115034989
21,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.13482903967951
22,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.13301368196859
23,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.13150119886154
24,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.13026878239931
25,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12929299587194
26,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12855125870831
27,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12802302498563
28,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12768948401671
29,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12753311207432
30,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12753764449682
31,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12768820111969
32,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12797129709981
33,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12837474130748
34,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12888751981775
35,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.12949956373548
36,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.13020132767094
37,10,0.005,30,0.3,0.1,0.8,0.0015,0.0015,1.13098370411142
1,10,0.005,30,0.03,0.1,0.8,0.015,0.015,1.41833031177603
2,10,0.005,30,0.03,0.1,0.8,0.015,0.015,1.34961385133539
3,10,0.005,30,0.03,0.1,0.8,0.015,0.015,1.3055508929504
4,10,0.005,30,0.03,0.1,0.8,0.015,0.015,1.27629343084745
5,10,0.005,30,0.03,0.1,0.8,0.015,0.015,1.25342184865541
6,10,0.005,30,0.03,0.1,0.8,0.015,0.015,1.2343797113487
7,10,0.005,30,0.03,0.1,0.8,0.015,0.015,1.21841440482292
8,10,0.005,30,0.03,0.1,0.8,0.015,0.015,1.20499058596044
